,Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
81,52680,NCD_PAC,COUNTRY,OMN,EMR,YEAR,Eastern Mediterranean,SEX,2009,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,32.3 [25.5-39.6],32.284073,25.457346,39.562969,,2024-06-21T13:42:48.827+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
82,52850,NCD_PAC,COUNTRY,ZWE,AFR,YEAR,Africa,SEX,2022,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,15.7 [4.9-33.6],15.743669,4.9329801,33.645824,,2024-06-21T13:42:48.827+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
83,53881,NCD_PAC,COUNTRY,ZAF,AFR,YEAR,Africa,SEX,2015,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,49.1 [36.8-62.1],49.136917,36.770851,62.056042,,2024-06-21T13:42:48.827+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
84,53966,NCD_PAC,COUNTRY,LCA,AMR,YEAR,Americas,SEX,2017,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,25.6 [15.7-36.9],25.563808,15.691259,36.861271,,2024-06-21T13:42:48.827+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
85,56238,NCD_PAC,COUNTRY,TGO,AFR,YEAR,Africa,SEX,2006,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,12.9 [5.7-23.0],12.875499,5.6503057,23.016729,,2024-06-21T13:42:48.827+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
86,56660,NCD_PAC,COUNTRY,MAR,EMR,YEAR,Eastern Mediterranean,SEX,2002,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,14.4 [5.2-27.2],14.388098,5.1832924,27.211533,,2024-06-21T13:42:48.827+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
87,58005,NCD_PAC,COUNTRY,PAN,AMR,YEAR,Americas,SEX,2020,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,55.8 [45.8-65.6],55.806095,45.763908,65.608177,,2024-06-21T13:42:48.827+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
88,58137,NCD_PAC,COUNTRY,BDI,AFR,YEAR,Africa,SEX,2005,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,15.5 [3.2-38.0],15.537979,3.2397666,37.965435,,2024-06-21T13:42:48.827+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
89,58460,NCD_PAC,COUNTRY,HRV,EUR,YEAR,Europe,SEX,2022,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,33.0 [25.5-41.3],33.040123,25.491663,41.334408,,2024-06-21T13:42:48.827+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
90,58662,NCD_PAC,COUNTRY,MYS,WPR,YEAR,Western Pacific,SEX,2016,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,36.1 [28.1-44.7],36.119011,28.084919,44.702503,,2024-06-21T13:42:48.827+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
91,60054,NCD_PAC,COUNTRY,CAN,AMR,YEAR,Americas,SEX,2006,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,30.7 [23.7-38.3],30.689585,23.711369,38.26078,,2024-06-21T13:42:48.827+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
92,60401,NCD_PAC,COUNTRY,RUS,EUR,YEAR,Europe,SEX,2014,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,16.2 [9.4-24.4],16.224003,9.438261,24.386415,,2024-06-21T13:42:48.827+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
93,61524,NCD_PAC,COUNTRY,ARG,AMR,YEAR,Americas,SEX,2002,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,32.5 [18.6-48.7],32.488476,18.613729,48.655525,,2024-06-21T13:42:48.827+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
94,61891,NCD_PAC,COUNTRY,HTI,AMR,YEAR,Americas,SEX,2004,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,21.2 [9.1-38.2],21.221273,9.1105719,38.222645,,2024-06-21T13:42:48.827+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
95,62605,NCD_PAC,COUNTRY,SLE,AFR,YEAR,Africa,SEX,2013,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,12.7 [7.4-19.5],12.696541,7.3752775,19.526619,,2024-06-21T13:42:48.827+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
96,62726,NCD_PAC,GLOBAL,GLOBAL,,YEAR,,SEX,2009,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,28.5 [26.2-31.0],28.477568,26.172834,30.951363,,2024-06-21T13:42:48.827+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
97,63231,NCD_PAC,COUNTRY,RUS,EUR,YEAR,Europe,SEX,2009,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,15.2 [8.8-23.2],15.168612,8.7708454,23.203541,,2024-06-21T13:42:48.827+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
98,63283,NCD_PAC,WORLDBANKINCOMEGROUP,WB_UMI,,YEAR,,SEX,2002,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,22.1 [17.8-27.0],22.121534,17.789871,27.047651,,2024-06-21T13:42:48.827+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
99,63825,NCD_PAC,COUNTRY,JPN,WPR,YEAR,Western Pacific,SEX,2020,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,54.2 [39.3-68.6],54.225773,39.291061,68.586586,,2024-06-21T13:42:48.827+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
100,64736,NCD_PAC,COUNTRY,AGO,AFR,YEAR,Africa,SEX,2003,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,19.0 [7.8-35.0],19.02914,7.7853889,34.965,,2024-06-21T13:42:48.827+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
101,65260,NCD_PAC,COUNTRY,MWI,AFR,YEAR,Africa,SEX,2019,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,2.1 [0.8-4.5],2.1394105,0.79332358,4.4863758,,2024-06-21T13:42:48.827+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
102,65429,NCD_PAC,COUNTRY,ERI,AFR,YEAR,Africa,SEX,2020,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,10.6 [4.2-20.7],10.599597,4.1867528,20.688416,,2024-06-21T13:42:48.827+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
103,65591,NCD_PAC,COUNTRY,GEO,EUR,YEAR,Europe,SEX,2009,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,21.4 [15.5-28.4],21.438725,15.482725,28.444702,,2024-06-21T13:42:48.827+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
104,66093,NCD_PAC,COUNTRY,PAN,AMR,YEAR,Americas,SEX,2000,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,29.1 [9.7-54.2],29.082504,9.6762342,54.225285,,2024-06-21T13:42:48.827+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
105,66135,NCD_PAC,COUNTRY,FSM,WPR,YEAR,Western Pacific,SEX,2017,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,37.6 [19.7-57.7],37.585613,19.703003,57.681648,,2024-06-21T13:42:48.827+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
106,67561,NCD_PAC,COUNTRY,TON,WPR,YEAR,Western Pacific,SEX,2022,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,38.0 [21.1-56.2],37.983223,21.123276,56.181454,,2024-06-21T13:42:48.827+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
107,67585,NCD_PAC,COUNTRY,KHM,WPR,YEAR,Western Pacific,SEX,2013,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,11.1 [6.8-16.6],11.13417,6.797997,16.599209,,2024-06-21T13:42:48.827+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
108,67696,NCD_PAC,COUNTRY,IRL,EUR,YEAR,Europe,SEX,2021,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,21.9 [15.6-29.2],21.922718,15.601775,29.228926,,2024-06-21T13:42:48.827+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
109,67699,NCD_PAC,COUNTRY,DMA,AMR,YEAR,Americas,SEX,2006,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,30.8 [18.7-44.9],30.793003,18.71133,44.895741,,2024-06-21T13:42:48.827+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
110,68441,NCD_PAC,COUNTRY,TUR,EUR,YEAR,Europe,SEX,2012,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,31.7 [23.4-40.5],31.692213,23.421904,40.477623,,2024-06-21T13:42:48.827+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
111,69253,NCD_PAC,COUNTRY,TUV,WPR,YEAR,Western Pacific,SEX,2004,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,34.6 [20.8-49.4],34.564571,20.799252,49.440063,,2024-06-21T13:42:48.827+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
112,69939,NCD_PAC,COUNTRY,COM,AFR,YEAR,Africa,SEX,2001,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,6.6 [2.7-12.2],6.5905423,2.672945,12.203575,,2024-06-21T13:42:48.827+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
113,69987,NCD_PAC,COUNTRY,DOM,AMR,YEAR,Americas,SEX,2017,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,28.2 [10.4-54.4],28.173056,10.364974,54.43895,,2024-06-21T13:42:48.827+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
114,70813,NCD_PAC,COUNTRY,COG,AFR,YEAR,Africa,SEX,2022,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,14.2 [4.0-31.1],14.19244,3.9539452,31.117746,,2024-06-21T13:42:48.827+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
115,70842,NCD_PAC,COUNTRY,BLR,EUR,YEAR,Europe,SEX,2021,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,15.9 [9.6-23.6],15.864067,9.6199913,23.594646,,2024-06-21T13:42:48.827+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
116,70977,NCD_PAC,COUNTRY,IND,SEAR,YEAR,South-East Asia,SEX,2019,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,37.4 [25.4-50.5],37.442844,25.377401,50.538208,,2024-06-21T13:42:48.827+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
117,71890,NCD_PAC,COUNTRY,NIC,AMR,YEAR,Americas,SEX,2005,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,35.1 [12.5-67.2],35.111992,12.479121,67.224075,,2024-06-21T13:42:48.827+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
118,71931,NCD_PAC,COUNTRY,QAT,EMR,YEAR,Eastern Mediterranean,SEX,2007,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,53.8 [38.4-69.0],53.846569,38.423351,68.999901,,2024-06-21T13:42:48.827+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
119,72209,NCD_PAC,COUNTRY,ATG,AMR,YEAR,Americas,SEX,2014,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,28.0 [11.7-51.8],27.973717,11.748977,51.809986,,2024-06-21T13:42:48.827+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
120,72372,NCD_PAC,COUNTRY,MNG,WPR,YEAR,Western Pacific,SEX,2013,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,14.6 [10.5-19.4],14.62459,10.50776,19.411409,,2024-06-21T13:42:48.827+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
121,73120,NCD_PAC,COUNTRY,DZA,AFR,YEAR,Africa,SEX,2017,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,18.2 [10.6-27.8],18.22821,10.6048,27.76388,,2024-06-21T13:42:48.827+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
122,73265,NCD_PAC,COUNTRY,DOM,AMR,YEAR,Americas,SEX,2011,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,25.8 [10.5-48.8],25.760418,10.529927,48.755161,,2024-06-21T13:42:48.827+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
123,74377,NCD_PAC,COUNTRY,COM,AFR,YEAR,Africa,SEX,2002,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,9.2 [5.4-14.2],9.2356672,5.402061,14.210512,,2024-06-21T13:42:48.827+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
124,74819,NCD_PAC,COUNTRY,CMR,AFR,YEAR,Africa,SEX,2001,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,18.7 [5.5-40.3],18.745838,5.4619255,40.262684,,2024-06-21T13:42:48.827+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
125,75575,NCD_PAC,WORLDBANKINCOMEGROUP,WB_LMI,,YEAR,,SEX,2004,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,18.5 [14.5-23.1],18.509514,14.498446,23.126648,,2024-06-21T13:42:48.827+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
126,75791,NCD_PAC,COUNTRY,BRA,AMR,YEAR,Americas,SEX,2002,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,33.0 [21.3-46.5],32.963337,21.347906,46.477425,,2024-06-21T13:42:48.827+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
127,77627,NCD_PAC,COUNTRY,USA,AMR,YEAR,Americas,SEX,2006,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,27.3 [20.8-34.0],27.254082,20.775782,33.984695,,2024-06-21T13:42:48.827+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
128,79595,NCD_PAC,WORLDBANKINCOMEGROUP,WB_HI,,YEAR,,SEX,2000,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,36.3 [30.4-42.4],36.281708,30.379641,42.411427,,2024-06-21T13:42:48.827+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
129,80032,NCD_PAC,COUNTRY,RUS,EUR,YEAR,Europe,SEX,2017,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,16.6 [7.1-30.8],16.57173,7.0551305,30.798536,,2024-06-21T13:42:48.827+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
130,80273,NCD_PAC,COUNTRY,DMA,AMR,YEAR,Americas,SEX,2017,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,27.9 [16.0-41.9],27.912754,15.976403,41.927433,,2024-06-21T13:42:48.827+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
131,80976,NCD_PAC,COUNTRY,NGA,AFR,YEAR,Africa,SEX,2008,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,20.7 [6.0-44.3],20.71055,5.9688201,44.298416,,2024-06-21T13:42:48.827+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
132,82499,NCD_PAC,COUNTRY,SLE,AFR,YEAR,Africa,SEX,2004,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,15.1 [8.8-23.0],15.124366,8.8323994,23.030449,,2024-06-21T13:42:48.827+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
133,82704,NCD_PAC,COUNTRY,GMB,AFR,YEAR,Africa,SEX,2013,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,14.7 [7.6-23.9],14.745796,7.5889578,23.948303,,2024-06-21T13:42:48.827+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
134,83016,NCD_PAC,COUNTRY,VUT,WPR,YEAR,Western Pacific,SEX,2019,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,7.3 [3.0-14.0],7.2787709,3.0464365,13.970393,,2024-06-21T13:42:48.827+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
135,83233,NCD_PAC,COUNTRY,ISL,EUR,YEAR,Europe,SEX,2005,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,28.8 [11.3-52.2],28.80517,11.26093,52.244907,,2024-06-21T13:42:48.827+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
136,83774,NCD_PAC,COUNTRY,HND,AMR,YEAR,Americas,SEX,2020,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,40.5 [11.5-74.4],40.52655,11.518824,74.401741,,2024-06-21T13:42:48.827+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
137,84337,NCD_PAC,COUNTRY,ALB,EUR,YEAR,Europe,SEX,2016,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,20.6 [7.3-43.4],20.588806,7.2500362,43.361629,,2024-06-21T13:42:48.827+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
138,84420,NCD_PAC,COUNTRY,TGO,AFR,YEAR,Africa,SEX,2021,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,12.8 [8.5-17.9],12.814112,8.4753056,17.91396,,2024-06-21T13:42:48.827+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
139,84799,NCD_PAC,COUNTRY,SMR,EUR,YEAR,Europe,SEX,2008,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,33.1 [18.2-50.4],33.128635,18.168861,50.403004,,2024-06-21T13:42:48.827+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
140,84809,NCD_PAC,COUNTRY,ARG,AMR,YEAR,Americas,SEX,2017,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,40.6 [29.5-52.2],40.592457,29.475657,52.191872,,2024-06-21T13:42:48.827+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
141,85177,NCD_PAC,COUNTRY,ZMB,AFR,YEAR,Africa,SEX,2019,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,15.8 [7.7-26.9],15.811384,7.6815715,26.866537,,2024-06-21T13:42:48.827+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
142,87210,NCD_PAC,COUNTRY,NAM,AFR,YEAR,Africa,SEX,2014,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,32.1 [14.1-54.2],32.073719,14.139153,54.22361,,2024-06-21T13:42:48.827+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
143,87557,NCD_PAC,COUNTRY,SLE,AFR,YEAR,Africa,SEX,2012,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,13.0 [7.8-19.5],12.962851,7.7550321,19.45223,,2024-06-21T13:42:48.827+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
144,87604,NCD_PAC,COUNTRY,MWI,AFR,YEAR,Africa,SEX,2022,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,1.7 [0.5-4.1],1.7009358,0.4647581,4.1152387,,2024-06-21T13:42:48.827+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
145,88008,NCD_PAC,COUNTRY,FRA,EUR,YEAR,Europe,SEX,2018,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,33.9 [25.3-43.1],33.864433,25.331095,43.113827,,2024-06-21T13:42:48.827+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
146,88284,NCD_PAC,COUNTRY,MMR,SEAR,YEAR,South-East Asia,SEX,2000,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,17.3 [9.4-27.3],17.335033,9.4023495,27.321159,,2024-06-21T13:42:48.827+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
147,88612,NCD_PAC,COUNTRY,CAN,AMR,YEAR,Americas,SEX,2012,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,31.9 [24.8-39.4],31.936337,24.830154,39.388618,,2024-06-21T13:42:48.827+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
148,89195,NCD_PAC,COUNTRY,HTI,AMR,YEAR,Americas,SEX,2022,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,18.6 [4.6-44.8],18.605064,4.5754614,44.75359,,2024-06-21T13:42:48.827+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
149,89610,NCD_PAC,COUNTRY,FJI,WPR,YEAR,Western Pacific,SEX,2021,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,21.5 [6.6-44.0],21.492434,6.6094646,43.977654,,2024-06-21T13:42:48.827+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
150,90575,NCD_PAC,COUNTRY,GBR,EUR,YEAR,Europe,SEX,2012,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,27.1 [21.8-32.8],27.145227,21.75222,32.797287,,2024-06-21T13:42:48.827+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
151,91275,NCD_PAC,COUNTRY,CHL,AMR,YEAR,Americas,SEX,2022,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,39.8 [30.0-50.2],39.800941,29.988211,50.190723,,2024-06-21T13:42:48.827+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
152,93613,NCD_PAC,COUNTRY,SWE,EUR,YEAR,Europe,SEX,2019,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,12.7 [8.1-18.3],12.708094,8.0892277,18.292925,,2024-06-21T13:42:48.827+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
153,93648,NCD_PAC,COUNTRY,SYR,EMR,YEAR,Eastern Mediterranean,SEX,2014,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,33.6 [17.7-52.0],33.591572,17.748421,51.965683,,2024-06-21T13:42:48.827+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
154,95293,NCD_PAC,COUNTRY,MDA,EUR,YEAR,Europe,SEX,2016,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,12.8 [8.0-18.6],12.76523,8.0190506,18.565409,,2024-06-21T13:42:48.827+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
155,95782,NCD_PAC,COUNTRY,GMB,AFR,YEAR,Africa,SEX,2009,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,23.9 [13.5-36.3],23.931692,13.52063,36.343143,,2024-06-21T13:42:48.827+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
156,95951,NCD_PAC,COUNTRY,SMR,EUR,YEAR,Europe,SEX,2003,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,30.9 [12.0-55.6],30.852577,12.004412,55.63612,,2024-06-21T13:42:48.827+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
157,96793,NCD_PAC,COUNTRY,UKR,EUR,YEAR,Europe,SEX,2022,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,15.4 [9.3-22.9],15.406328,9.27845,22.948435,,2024-06-21T13:42:48.827+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
158,97143,NCD_PAC,COUNTRY,IRQ,EMR,YEAR,Eastern Mediterranean,SEX,2007,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,47.1 [32.0-62.5],47.094372,32.012642,62.502258,,2024-06-21T13:42:48.827+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
159,97522,NCD_PAC,COUNTRY,UGA,AFR,YEAR,Africa,SEX,2019,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,4.5 [2.8-6.6],4.4643669,2.8303833,6.5501108,,2024-06-21T13:42:48.827+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
160,97885,NCD_PAC,COUNTRY,TTO,AMR,YEAR,Americas,SEX,2009,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,30.3 [19.8-42.5],30.283489,19.79632,42.511013,,2024-06-21T13:42:48.827+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
161,98241,NCD_PAC,COUNTRY,LBN,EMR,YEAR,Eastern Mediterranean,SEX,2021,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,57.5 [41.5-72.5],57.493263,41.52792,72.475609,,2024-06-21T13:42:48.827+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
